image_path,year,timepoint,location,nitrogen_amount,experiment,block,row,column,genotype,planting_date,stand_count,yield,image_collection_date,p2i_days,experiment_id,sample_id,set,rank
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4232_7_22.TIF,2022,TP5,Ames,0.4285714285714285,4232,1.0,22,7,LH82 X W606S,2022-05-22,59.0,119.92,2022-09-11,112,2022_Ames_4232,Ames_4232_7_22,train,0.5916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4232_8_17.TIF,2022,TP5,Ames,0.4285714285714285,4232,1.0,17,8,B73 X PHZ51,2022-05-22,61.0,120.22,2022-09-11,112,2022_Ames_4232,Ames_4232_8_17,train,0.8416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4232_8_18.TIF,2022,TP5,Ames,0.4285714285714285,4232,1.0,18,8,PHZ51 X LH145,2022-05-22,63.0,112.32,2022-09-11,112,2022_Ames_4232,Ames_4232_8_18,train,0.9583333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4232_8_19.TIF,2022,TP5,Ames,0.4285714285714285,4232,1.0,19,8,PHG39 X PHM49,2022-05-22,66.0,102.3,2022-09-11,112,2022_Ames_4232,Ames_4232_8_19,train,0.5666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4232_8_20.TIF,2022,TP5,Ames,0.4285714285714285,4232,1.0,20,8,2369 X PHP02,2022-05-22,53.0,126.31,2022-09-11,112,2022_Ames_4232,Ames_4232_8_20,train,0.7416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4232_8_21.TIF,2022,TP5,Ames,0.4285714285714285,4232,1.0,21,8,LH198 X PHB47,2022-05-22,61.0,69.84,2022-09-11,112,2022_Ames_4232,Ames_4232_8_21,train,0.85
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4232_8_22.TIF,2022,TP5,Ames,0.4285714285714285,4232,1.0,22,8,PHP02 X PHN46,2022-05-22,42.0,115.36,2022-09-11,112,2022_Ames_4232,Ames_4232_8_22,train,0.65
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4232_9_17.TIF,2022,TP5,Ames,0.4285714285714285,4232,1.0,17,9,LH198 X PHZ51,2022-05-22,69.0,126.88,2022-09-11,112,2022_Ames_4232,Ames_4232_9_17,train,0.8
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4232_9_18.TIF,2022,TP5,Ames,0.4285714285714285,4232,1.0,18,9,B73 X PHM49,2022-05-22,68.0,121.7,2022-09-11,112,2022_Ames_4232,Ames_4232_9_18,train,0.75
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4232_9_19.TIF,2022,TP5,Ames,0.4285714285714285,4232,1.0,19,9,B37 X MO17,2022-05-22,68.0,83.59,2022-09-11,112,2022_Ames_4232,Ames_4232_9_19,train,0.9416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4232_9_20.TIF,2022,TP5,Ames,0.4285714285714285,4232,1.0,20,9,PHK56 X LH185,2022-05-22,57.0,146.79,2022-09-11,112,2022_Ames_4232,Ames_4232_9_20,train,0.4666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4232_9_21.TIF,2022,TP5,Ames,0.4285714285714285,4232,1.0,21,9,PHK56 X LH145,2022-05-22,58.0,91.36,2022-09-11,112,2022_Ames_4232,Ames_4232_9_21,train,0.4
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4232_9_22.TIF,2022,TP5,Ames,0.4285714285714285,4232,1.0,22,9,SYNGENTA NK0760-3111,2022-05-22,71.0,148.82,2022-09-11,112,2022_Ames_4232,Ames_4232_9_22,train,0.8583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_10_10.TIF,2022,TP5,Ames,0.0,4233,1.0,10,10,PHK76 X LH145,2022-05-23,56.0,127.82,2022-09-11,111,2022_Ames_4233,Ames_4233_10_10,train,0.95
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_10_3.TIF,2022,TP5,Ames,0.0,4233,1.0,3,10,PHP02 X PHB47,2022-05-23,56.0,115.15,2022-09-11,111,2022_Ames_4233,Ames_4233_10_3,train,0.9
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_10_5.TIF,2022,TP5,Ames,0.0,4233,1.0,5,10,F42 X OH43,2022-05-23,73.0,124.69,2022-09-11,111,2022_Ames_4233,Ames_4233_10_5,train,0.7916666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_10_6.TIF,2022,TP5,Ames,0.0,4233,1.0,6,10,PHN46 X PHB47,2022-05-23,54.0,160.22,2022-09-11,111,2022_Ames_4233,Ames_4233_10_6,train,0.575
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_10_7.TIF,2022,TP5,Ames,0.0,4233,1.0,7,10,PHK76 X W606S,2022-05-23,46.0,137.71,2022-09-11,111,2022_Ames_4233,Ames_4233_10_7,train,0.825
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_10_8.TIF,2022,TP5,Ames,0.0,4233,1.0,8,10,PHP02 X LH185,2022-05-23,56.0,170.07,2022-09-11,111,2022_Ames_4233,Ames_4233_10_8,train,0.8333333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_10_9.TIF,2022,TP5,Ames,0.0,4233,1.0,9,10,PHP02 X PHK76,2022-05-23,61.0,168.88,2022-09-11,111,2022_Ames_4233,Ames_4233_10_9,train,0.6583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_11_10.TIF,2022,TP5,Ames,0.0,4233,1.0,10,11,HOEGEMEYER 8065RR,2022-05-23,58.0,198.42,2022-09-11,111,2022_Ames_4233,Ames_4233_11_10,train,0.30833333333333335
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_11_3.TIF,2022,TP5,Ames,0.0,4233,1.0,3,11,B73 X PHM49,2022-05-23,67.0,128.98,2022-09-11,111,2022_Ames_4233,Ames_4233_11_3,train,0.75
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_11_4.TIF,2022,TP5,Ames,0.0,4233,1.0,4,11,B84 X 3IIH6,2022-05-23,64.0,156.89,2022-09-11,111,2022_Ames_4233,Ames_4233_11_4,train,0.775
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_11_5.TIF,2022,TP5,Ames,0.0,4233,1.0,5,11,PHG39 X PHM49,2022-05-23,65.0,167.18,2022-09-11,111,2022_Ames_4233,Ames_4233_11_5,train,0.5666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_11_6.TIF,2022,TP5,Ames,0.0,4233,1.0,6,11,PIONEER P0589 AMXT,2022-05-23,63.0,182.0,2022-09-11,111,2022_Ames_4233,Ames_4233_11_6,train,0.325
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_11_7.TIF,2022,TP5,Ames,0.0,4233,1.0,7,11,LH198 X PHB47,2022-05-23,57.0,132.89,2022-09-11,111,2022_Ames_4233,Ames_4233_11_7,train,0.85
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_11_8.TIF,2022,TP5,Ames,0.0,4233,1.0,8,11,PHK76 X LH82,2022-05-23,61.0,168.7,2022-09-11,111,2022_Ames_4233,Ames_4233_11_8,train,0.6333333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_11_9.TIF,2022,TP5,Ames,0.0,4233,1.0,9,11,PHP02 X LH145,2022-05-23,48.0,125.59,2022-09-11,111,2022_Ames_4233,Ames_4233_11_9,train,0.9666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_12_10.TIF,2022,TP5,Ames,0.0,4233,1.0,10,12,PHN46 X W606S,2022-05-23,48.0,164.92,2022-09-11,111,2022_Ames_4233,Ames_4233_12_10,train,0.6916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_12_3.TIF,2022,TP5,Ames,0.0,4233,1.0,3,12,B73 X PHZ51,2022-05-23,60.0,103.34,2022-09-11,111,2022_Ames_4233,Ames_4233_12_3,train,0.8416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_12_4.TIF,2022,TP5,Ames,0.0,4233,1.0,4,12,2369 X 3IIH6,2022-05-23,65.0,174.48,2022-09-11,111,2022_Ames_4233,Ames_4233_12_4,train,0.6166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_12_5.TIF,2022,TP5,Ames,0.0,4233,1.0,5,12,B37 X MO17,2022-05-23,73.0,157.36,2022-09-11,111,2022_Ames_4233,Ames_4233_12_5,train,0.9416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_12_6.TIF,2022,TP5,Ames,0.0,4233,1.0,6,12,PHK56 X W606S,2022-05-23,59.0,164.72,2022-09-11,111,2022_Ames_4233,Ames_4233_12_6,train,0.49166666666666664
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_12_7.TIF,2022,TP5,Ames,0.0,4233,1.0,7,12,PHK56 X LH145,2022-05-23,61.0,132.96,2022-09-11,111,2022_Ames_4233,Ames_4233_12_7,train,0.4
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_12_8.TIF,2022,TP5,Ames,0.0,4233,1.0,8,12,PHP02 X PHK56,2022-05-23,59.0,195.96,2022-09-11,111,2022_Ames_4233,Ames_4233_12_8,train,0.425
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_12_9.TIF,2022,TP5,Ames,0.0,4233,1.0,9,12,PIONEER 1311 AMXT,2022-05-23,60.0,221.49,2022-09-11,111,2022_Ames_4233,Ames_4233_12_9,train,0.35
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_13_10.TIF,2022,TP5,Ames,0.0,4233,1.0,10,13,PHP02 X W606S,2022-05-23,59.0,163.96,2022-09-11,111,2022_Ames_4233,Ames_4233_13_10,train,0.475
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_13_3.TIF,2022,TP5,Ames,0.0,4233,1.0,3,13,PHP02 X PHN46,2022-05-23,56.0,125.56,2022-09-11,111,2022_Ames_4233,Ames_4233_13_3,train,0.65
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_13_4.TIF,2022,TP5,Ames,0.0,4233,1.0,4,13,PHK56 X LH82,2022-05-23,59.0,171.52,2022-09-11,111,2022_Ames_4233,Ames_4233_13_4,train,0.4083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_13_5.TIF,2022,TP5,Ames,0.0,4233,1.0,5,13,PHP02 X PHG47,2022-05-23,61.0,171.53,2022-09-11,111,2022_Ames_4233,Ames_4233_13_5,train,0.5166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_13_6.TIF,2022,TP5,Ames,0.0,4233,1.0,6,13,PHK56 X LH185,2022-05-23,54.0,153.61,2022-09-11,111,2022_Ames_4233,Ames_4233_13_6,train,0.4666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_13_7.TIF,2022,TP5,Ames,0.0,4233,1.0,7,13,LH185 X W606S,2022-05-23,61.0,155.02,2022-09-11,111,2022_Ames_4233,Ames_4233_13_7,train,0.3416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_13_8.TIF,2022,TP5,Ames,0.0,4233,1.0,8,13,LH185 X LH82,2022-05-23,58.0,188.24,2022-09-11,111,2022_Ames_4233,Ames_4233_13_8,train,0.39166666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_13_9.TIF,2022,TP5,Ames,0.0,4233,1.0,9,13,LH185 X LH145,2022-05-23,61.0,143.07,2022-09-11,111,2022_Ames_4233,Ames_4233_13_9,train,0.375
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_14_10.TIF,2022,TP5,Ames,0.0,4233,2.0,10,14,LH185 X LH82,2022-05-23,56.0,170.56,2022-09-11,111,2022_Ames_4233,Ames_4233_14_10,train,0.39166666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_14_3.TIF,2022,TP5,Ames,0.0,4233,2.0,3,14,4N506 X 3IIH6,2022-05-23,65.0,162.27,2022-09-11,111,2022_Ames_4233,Ames_4233_14_3,train,0.7666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_14_4.TIF,2022,TP5,Ames,0.0,4233,2.0,4,14,PHK76 X LH82,2022-05-23,62.0,151.74,2022-09-11,111,2022_Ames_4233,Ames_4233_14_4,train,0.6333333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_14_5.TIF,2022,TP5,Ames,0.0,4233,2.0,5,14,PHB47 X 3IIH6,2022-05-23,65.0,160.85,2022-09-11,111,2022_Ames_4233,Ames_4233_14_5,train,0.875
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_14_6.TIF,2022,TP5,Ames,0.0,4233,2.0,6,14,PIONEER 1311 AMXT,2022-05-23,57.0,141.97,2022-09-11,111,2022_Ames_4233,Ames_4233_14_6,train,0.35
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_14_7.TIF,2022,TP5,Ames,0.0,4233,2.0,7,14,B73 X PHN82,2022-05-23,53.0,137.7,2022-09-11,111,2022_Ames_4233,Ames_4233_14_7,train,0.38333333333333336
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_14_9.TIF,2022,TP5,Ames,0.0,4233,2.0,9,14,LH82 X PHJ89,2022-05-23,56.0,175.02,2022-09-11,111,2022_Ames_4233,Ames_4233_14_9,train,0.525
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_15_10.TIF,2022,TP5,Ames,0.0,4233,2.0,10,15,PHB47 X PHK56,2022-05-23,69.0,181.96,2022-09-11,111,2022_Ames_4233,Ames_4233_15_10,train,0.4583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_15_3.TIF,2022,TP5,Ames,0.0,4233,2.0,3,15,LH123HT X 3IIH6,2022-05-23,67.0,163.37,2022-09-11,111,2022_Ames_4233,Ames_4233_15_3,train,0.8166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_15_4.TIF,2022,TP5,Ames,0.0,4233,2.0,4,15,PHN46 X PHB47,2022-05-23,58.0,147.61,2022-09-11,111,2022_Ames_4233,Ames_4233_15_4,train,0.575
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_15_5.TIF,2022,TP5,Ames,0.0,4233,2.0,5,15,PHK56 X PHJ89,2022-05-23,53.0,166.84,2022-09-11,111,2022_Ames_4233,Ames_4233_15_5,train,0.48333333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_15_6.TIF,2022,TP5,Ames,0.0,4233,2.0,6,15,PHG39 X PHM49,2022-05-23,60.0,122.36,2022-09-11,111,2022_Ames_4233,Ames_4233_15_6,train,0.5666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_15_7.TIF,2022,TP5,Ames,0.0,4233,2.0,7,15,LH195 X PHZ51,2022-05-23,66.0,119.26,2022-09-11,111,2022_Ames_4233,Ames_4233_15_7,train,0.8083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_15_8.TIF,2022,TP5,Ames,0.0,4233,2.0,8,15,2369 X 3IIH6,2022-05-23,52.0,184.74,2022-09-11,111,2022_Ames_4233,Ames_4233_15_8,train,0.6166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_15_9.TIF,2022,TP5,Ames,0.0,4233,2.0,9,15,LH82 X W606S,2022-05-23,51.0,170.47,2022-09-11,111,2022_Ames_4233,Ames_4233_15_9,train,0.5916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_16_10.TIF,2022,TP5,Ames,0.0,4233,2.0,10,16,PHP02 X PHB47,2022-05-23,57.0,123.1,2022-09-11,111,2022_Ames_4233,Ames_4233_16_10,train,0.9
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_16_3.TIF,2022,TP5,Ames,0.0,4233,2.0,3,16,PHW52 X PHZ51,2022-05-23,66.0,114.57,2022-09-11,111,2022_Ames_4233,Ames_4233_16_3,train,0.6083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_16_4.TIF,2022,TP5,Ames,0.0,4233,2.0,4,16,PHK76 X LH198,2022-05-23,56.0,116.21,2022-09-11,111,2022_Ames_4233,Ames_4233_16_4,train,0.7
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_16_5.TIF,2022,TP5,Ames,0.0,4233,2.0,5,16,PHP02 X LH185,2022-05-23,62.0,145.92,2022-09-11,111,2022_Ames_4233,Ames_4233_16_5,train,0.8333333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_16_6.TIF,2022,TP5,Ames,0.0,4233,2.0,6,16,B14A X MO17,2022-05-23,60.0,161.11,2022-09-11,111,2022_Ames_4233,Ames_4233_16_6,train,0.675
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_16_7.TIF,2022,TP5,Ames,0.0,4233,2.0,7,16,PHK56 X LH185,2022-05-23,63.0,152.37,2022-09-11,111,2022_Ames_4233,Ames_4233_16_7,train,0.4666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_16_8.TIF,2022,TP5,Ames,0.0,4233,2.0,8,16,2FACC X 3IIH6,2022-05-23,65.0,172.27,2022-09-11,111,2022_Ames_4233,Ames_4233_16_8,train,0.55
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_16_9.TIF,2022,TP5,Ames,0.0,4233,2.0,9,16,2369 X PHN82,2022-05-23,62.0,122.41,2022-09-11,111,2022_Ames_4233,Ames_4233_16_9,train,0.5833333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_17_10.TIF,2022,TP5,Ames,0.0,4233,2.0,10,17,PHB47 X LH185,2022-05-23,63.0,138.8,2022-09-11,111,2022_Ames_4233,Ames_4233_17_10,train,0.7083333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_17_3.TIF,2022,TP5,Ames,0.0,4233,2.0,3,17,PHP02 X PHJ89,2022-05-23,59.0,117.75,2022-09-11,111,2022_Ames_4233,Ames_4233_17_3,train,0.45
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_17_4.TIF,2022,TP5,Ames,0.0,4233,2.0,4,17,B73 X MO17,2022-05-23,65.0,126.57,2022-09-11,111,2022_Ames_4233,Ames_4233_17_4,train,0.5
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_17_5.TIF,2022,TP5,Ames,0.0,4233,2.0,5,17,B84 X 3IIH6,2022-05-23,60.0,135.91,2022-09-11,111,2022_Ames_4233,Ames_4233_17_5,train,0.775
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_17_6.TIF,2022,TP5,Ames,0.0,4233,2.0,6,17,PHP02 X LH198,2022-05-23,61.0,114.85,2022-09-11,111,2022_Ames_4233,Ames_4233_17_6,train,0.5333333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_17_7.TIF,2022,TP5,Ames,0.0,4233,2.0,7,17,SYNGENTA NK0760-3111,2022-05-23,69.0,151.07,2022-09-11,111,2022_Ames_4233,Ames_4233_17_7,train,0.8583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_17_8.TIF,2022,TP5,Ames,0.0,4233,2.0,8,17,PHP02 X PHG47,2022-05-23,65.0,142.83,2022-09-11,111,2022_Ames_4233,Ames_4233_17_8,train,0.5166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_17_9.TIF,2022,TP5,Ames,0.0,4233,2.0,9,17,F42 X OH43,2022-05-23,66.0,97.88,2022-09-11,111,2022_Ames_4233,Ames_4233_17_9,train,0.7916666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_18_10.TIF,2022,TP5,Ames,0.0,4233,2.0,10,18,LH74 X PHM49,2022-05-23,60.0,131.49,2022-09-11,111,2022_Ames_4233,Ames_4233_18_10,train,0.7583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_18_3.TIF,2022,TP5,Ames,0.0,4233,2.0,3,18,PHK76 X LH145,2022-05-23,57.0,86.79,2022-09-11,111,2022_Ames_4233,Ames_4233_18_3,train,0.95
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_18_4.TIF,2022,TP5,Ames,0.0,4233,2.0,4,18,PHK76 X 3IIH6,2022-05-23,65.0,148.68,2022-09-11,111,2022_Ames_4233,Ames_4233_18_4,train,0.8666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_18_6.TIF,2022,TP5,Ames,0.0,4233,2.0,6,18,PHP02 X PHK56,2022-05-23,68.0,165.13,2022-09-11,111,2022_Ames_4233,Ames_4233_18_6,train,0.425
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_18_7.TIF,2022,TP5,Ames,0.0,4233,2.0,7,18,PHK76 X W606S,2022-05-23,52.0,107.3,2022-09-11,111,2022_Ames_4233,Ames_4233_18_7,train,0.825
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_18_9.TIF,2022,TP5,Ames,0.0,4233,2.0,9,18,PHP02 X PHN46,2022-05-23,53.0,117.95,2022-09-11,111,2022_Ames_4233,Ames_4233_18_9,train,0.65
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_19_10.TIF,2022,TP5,Ames,0.0,4233,2.0,10,19,PHN46 X W606S,2022-05-23,47.0,154.26,2022-09-11,111,2022_Ames_4233,Ames_4233_19_10,train,0.6916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_19_3.TIF,2022,TP5,Ames,0.0,4233,2.0,3,19,PHW52 X PHM49,2022-05-23,63.0,76.95,2022-09-11,111,2022_Ames_4233,Ames_4233_19_3,train,0.44166666666666665
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_19_4.TIF,2022,TP5,Ames,0.0,4233,2.0,4,19,B37 X H95,2022-05-23,74.0,64.05,2022-09-11,111,2022_Ames_4233,Ames_4233_19_4,train,1.0
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_19_5.TIF,2022,TP5,Ames,0.0,4233,2.0,5,19,WF9 X H95,2022-05-23,70.0,66.18,2022-09-11,111,2022_Ames_4233,Ames_4233_19_5,train,0.9916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_19_6.TIF,2022,TP5,Ames,0.0,4233,2.0,6,19,LH195 X PHM49,2022-05-23,68.0,96.47,2022-09-11,111,2022_Ames_4233,Ames_4233_19_6,train,0.9833333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_19_7.TIF,2022,TP5,Ames,0.0,4233,2.0,7,19,B37 X MO17,2022-05-23,66.0,121.29,2022-09-11,111,2022_Ames_4233,Ames_4233_19_7,train,0.9416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_19_8.TIF,2022,TP5,Ames,0.0,4233,2.0,8,19,PHK56 X 3IIH6,2022-05-23,54.0,158.53,2022-09-11,111,2022_Ames_4233,Ames_4233_19_8,train,0.725
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_19_9.TIF,2022,TP5,Ames,0.0,4233,2.0,9,19,PHK56 X LH82,2022-05-23,63.0,153.73,2022-09-11,111,2022_Ames_4233,Ames_4233_19_9,train,0.4083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_20_10.TIF,2022,TP5,Ames,0.0,4233,2.0,10,20,PHP02 X W606S,2022-05-23,55.0,157.67,2022-09-11,111,2022_Ames_4233,Ames_4233_20_10,train,0.475
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_20_4.TIF,2022,TP5,Ames,0.0,4233,2.0,4,20,PHW52 X LH185,2022-05-23,62.0,95.15,2022-09-11,111,2022_Ames_4233,Ames_4233_20_4,train,0.5583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_20_5.TIF,2022,TP5,Ames,0.0,4233,2.0,5,20,PHJ40 X LH82,2022-05-23,60.0,113.39,2022-09-11,111,2022_Ames_4233,Ames_4233_20_5,train,0.625
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_20_6.TIF,2022,TP5,Ames,0.0,4233,2.0,6,20,2369 X PHP02,2022-05-23,65.0,131.15,2022-09-11,111,2022_Ames_4233,Ames_4233_20_6,train,0.7416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Ames\TP5\Ames-TP5-4233_20_7.TIF,2022,TP5,Ames,0.0,4233,2.0,7,20,PHN46 X PHK56,2022-05-23,52.0,163.93,2022-09-11,111,2022_Ames_4233,Ames_4233_20_7,train,0.6416666666666667
